source,id,muni,date,time,severity,police,pedestrian,cyclist,lat,lng,rpa,interstate
MDOT,5347176,Natick,01/03/2024,1:38 PM,,Local,,,42.2726,-71.3540,MAPC,
MDOT,5361135,Boston,01/03/2024,1:38 PM,2,Local,1,,42.3811,-71.0221,MAPC,
MDOT,5345217,Southborough,01/03/2024,1:56 PM,,Local,,,42.2915,-71.5266,MAPC,
MDOT,5345673,Marlborough,01/03/2024,1:59 PM,,Local,,,42.3515,-71.5331,MAPC,
MDOT,5347869,Boston,01/03/2024,2:00 PM,,State,,,42.3427,-71.1032,MAPC,
MDOT,5361498,Wrentham,01/03/2024,2:11 PM,2,Local,,,42.0783,-71.3133,MAPC,
MDOT,5344345,Westwood,01/03/2024,2:23 PM,,Local,,,42.2162,-71.1812,MAPC,
MDOT,5344691,Medford,01/03/2024,2:24 PM,,Local,,,42.4012,-71.1026,MAPC,
MDOT,5352788,Watertown,01/03/2024,2:32 PM,2,Local,,,42.3747,-71.1776,MAPC,
MDOT,5368432,Lynn,01/03/2024,2:34 PM,,Local,,,42.4632,-70.9472,MAPC,
MDOT,5345292,Marlborough,01/03/2024,2:37 PM,,Local,,,42.3527,-71.5329,MAPC,
MDOT,5356970,Peabody,01/03/2024,2:38 PM,,Local,,,42.5346,-70.9288,MAPC,
MDOT,5345279,Melrose,01/03/2024,2:43 PM,2,Local,,,42.4579,-71.0689,MAPC,
MDOT,5345835,Marlborough,01/03/2024,2:53 PM,,Local,,,42.3421,-71.5598,MAPC,
MDOT,5357584,Holliston,01/03/2024,2:55 PM,,Local,,,42.2020,-71.4290,MAPC,
MDOT,5359370,Boston,01/03/2024,2:55 PM,,State,,,,,MAPC,1
MDOT,5347257,Braintree,01/03/2024,3:07 PM,,State,,,42.2273,-71.0126,MAPC,
MDOT,5356586,Weymouth,01/03/2024,3:08 PM,2,Local,,,42.2006,-70.9427,MAPC,
MDOT,5347657,Wilmington,01/03/2024,3:13 PM,,Local,,,42.5380,-71.1369,MAPC,
MDOT,5345544,Waltham,01/03/2024,3:24 PM,,Local,,,42.3809,-71.2306,MAPC,
MDOT,5345555,Waltham,01/03/2024,3:27 PM,,Local,,,42.3800,-71.2358,MAPC,
MDOT,5346785,Newton,01/03/2024,4:00 PM,,Local,,,42.3569,-71.1903,MAPC,
MDOT,5371662,Boxborough,01/03/2024,4:00 PM,,Local,,,42.4814,-71.5074,MAPC,
MDOT,5345085,Medford,01/03/2024,4:02 PM,,State,,,42.4051,-71.0825,MAPC,
MDOT,5371680,Boxborough,01/03/2024,4:18 PM,,Local,,,42.4859,-71.5405,MAPC,
MDOT,5343684,Milton,01/03/2024,4:22 PM,,Local,,,42.2601,-71.0484,MAPC,
MDOT,5344700,Medford,01/03/2024,4:24 PM,,Local,,,42.4268,-71.0898,MAPC,
MDOT,5361270,Boston,01/03/2024,4:30 PM,2,Local,,,42.3799,-71.0253,MAPC,
MDOT,5376938,Bellingham,01/03/2024,4:31 PM,,Local,,,42.0267,-71.4889,MAPC,
MDOT,5355308,Boston,01/03/2024,4:37 PM,,State,,,42.2839,-71.0438,MAPC,1
MDOT,5368328,Lynn,01/03/2024,4:37 PM,2,Local,1,,42.4624,-70.9480,MAPC,
MDOT,5391662,Randolph,01/03/2024,4:50 PM,,Local,,,42.1718,-71.0470,MAPC,
MDOT,5350062,Boston,01/03/2024,4:52 PM,,State,,,42.3726,-71.1311,MAPC,
MDOT,5347062,Burlington,01/03/2024,5:03 PM,2,Local,,,42.5050,-71.1976,MAPC,
MDOT,5362044,Malden,01/03/2024,5:06 PM,,Local,,,42.4201,-71.0680,MAPC,
MDOT,5357213,Woburn,01/03/2024,5:10 PM,,State,,,42.4792,-71.1142,MAPC,1
MDOT,5346773,Newton,01/03/2024,5:14 PM,,Local,,,42.3392,-71.2336,MAPC,
MDOT,5376976,Bellingham,01/03/2024,5:17 PM,2,Local,,,42.1109,-71.4850,MAPC,
MDOT,5343698,Wakefield,01/03/2024,5:21 PM,2,Local,,,42.5220,-71.0773,MAPC,
MDOT,5361191,Boston,01/03/2024,5:32 PM,,Local,,,42.3118,-71.1143,MAPC,
MDOT,5348168,Gloucester,01/03/2024,5:37 PM,2,Local,1,,42.6161,-70.6660,MAPC,
MDOT,5344975,Burlington,01/03/2024,5:44 PM,,State,,,42.4864,-71.1943,MAPC,1
MDOT,5361246,Needham,01/03/2024,5:59 PM,,Local,,,42.2802,-71.2376,MAPC,
MDOT,5347244,Needham,01/03/2024,6:01 PM,,State,,,,,MAPC,1
MDOT,5352792,Watertown,01/03/2024,6:07 PM,,Local,,,42.3650,-71.1851,MAPC,
MDOT,5349735,Danvers,01/03/2024,6:16 PM,2,Local,,,42.5593,-70.9306,MAPC,
MDOT,5347631,Wilmington,01/03/2024,6:21 PM,2,Local,,,42.5643,-71.2058,MAPC,
MDOT,5356956,Wenham,01/03/2024,6:27 PM,,Local,,,42.6032,-70.8884,MAPC,
MDOT,5373297,Lynnfield,01/03/2024,6:29 PM,2,Local,,,42.5383,-71.0520,MAPC,
MDOT,5345596,Arlington,01/03/2024,6:40 PM,,Local,,,42.4159,-71.1478,MAPC,
MDOT,5346048,Saugus,01/03/2024,6:42 PM,,Local,,,42.4733,-71.0375,MAPC,
MDOT,5343690,Reading,01/03/2024,6:45 PM,,Local,,,42.5247,-71.1025,MAPC,
MDOT,5345541,Carlisle,01/03/2024,6:58 PM,,Local,,,42.5183,-71.3650,MAPC,
MDOT,5358400,Boston,01/03/2024,6:58 PM,,State,,,,,MAPC,1
MDOT,5361761,Hamilton,01/03/2024,7:05 PM,,Local,,,42.6145,-70.8424,MAPC,
MDOT,5358230,Milford,01/03/2024,7:24 PM,,Local,,,42.1318,-71.5166,MAPC,
MDOT,5361739,Hamilton,01/03/2024,7:38 PM,,Local,,,42.6317,-70.8928,MAPC,
MDOT,5356561,Weymouth,01/03/2024,7:43 PM,,Local,,,42.2054,-70.9539,MAPC,
MDOT,5345547,Waltham,01/03/2024,8:02 PM,,Local,,,42.3849,-71.2164,MAPC,
MDOT,5353024,Quincy,01/03/2024,8:17 PM,,Local,,,42.2801,-71.0249,MAPC,
MDOT,5345068,Marblehead,01/03/2024,8:18 PM,2,Local,,,42.4957,-70.8631,MAPC,
MDOT,5344596,Norwood,01/03/2024,8:24 PM,,Local,,,42.1589,-71.2008,MAPC,
MDOT,5394470,Sudbury,01/03/2024,8:26 PM,,Local,,,42.3594,-71.4589,MAPC,
MDOT,5344587,Walpole,01/03/2024,8:37 PM,,Local,,,42.1547,-71.2061,MAPC,
MDOT,5343701,Reading,01/03/2024,8:46 PM,,Local,,,42.5411,-71.1076,MAPC,
MDOT,5345546,Waltham,01/03/2024,8:47 PM,,Local,,,42.3826,-71.2657,MAPC,
MDOT,5361946,Somerville,01/03/2024,8:54 PM,,Local,,,42.3810,-71.0871,MAPC,
MDOT,5361127,Boston,01/03/2024,9:10 PM,,Local,,,42.3612,-71.0637,MAPC,
MDOT,5344419,Salem,01/03/2024,10:02 PM,2,Local,1,,42.5180,-70.8953,MAPC,
MDOT,5358358,Boston,01/03/2024,10:04 PM,2,State,1,,42.3694,-71.0205,MAPC,
MDOT,5344995,Peabody,01/03/2024,10:17 PM,,State,,,42.5219,-70.9873,MAPC,1
MDOT,5346113,Saugus,01/03/2024,11:01 PM,,State,,,42.5000,-71.0148,MAPC,
MDOT,5350862,Saugus,01/03/2024,11:05 PM,,State,,,42.4538,-71.0235,MAPC,
MDOT,5368386,Lynn,01/03/2024,11:16 PM,,Local,,,42.4726,-70.9450,MAPC,
MDOT,5345763,Marlborough,01/03/2024,11:40 PM,2,State,,,42.3561,-71.6071,MAPC,1
MDOT,5391636,Randolph,01/03/2024,11:44 PM,,Local,,,42.1956,-71.0594,MAPC,
MDOT,5347216,Lexington,01/03/2024,11:53 PM,,State,,,42.4314,-71.2655,MAPC,
MDOT,5345574,Middleton,01/04/2024,12:06 AM,2,Local,,,42.6157,-71.0461,MAPC,
MDOT,5350439,Cambridge,01/04/2024,12:31 AM,,Local,,,42.3675,-71.0966,MAPC,
MDOT,5346145,Marlborough,01/04/2024,12:32 AM,,State,,,42.3668,-71.5942,MAPC,1
MDOT,5368322,Lynn,01/04/2024,12:49 AM,,Local,,,42.4745,-70.9375,MAPC,
MDOT,5358373,Boston,01/04/2024,3:17 AM,1,State,,,42.3104,-71.0453,MAPC,
MDOT,5352413,Medford,01/04/2024,5:25 AM,2,State,,,42.4370,-71.1033,MAPC,1
MDOT,5348255,Bolton,01/04/2024,6:07 AM,,Local,,,42.4311,-71.5967,MAPC,
MDOT,5357246,Foxborough,01/04/2024,6:39 AM,,State,,,42.0272,-71.2556,MAPC,1
MDOT,5343867,Braintree,01/04/2024,6:54 AM,,Local,,,42.2117,-71.0191,MAPC,
MDOT,5348305,Rockland,01/04/2024,6:54 AM,,Local,,,42.1663,-70.8917,MAPC,
MDOT,5345170,Wellesley,01/04/2024,6:55 AM,,Local,,,42.3144,-71.2695,MAPC,
MDOT,5343949,Franklin,01/04/2024,7:00 AM,,Local,,,42.0846,-71.3833,MAPC,
MDOT,5376987,Bellingham,01/04/2024,7:25 AM,,Local,,,42.0699,-71.4878,MAPC,
MDOT,5346698,Canton,01/04/2024,7:30 AM,,State,,,42.1809,-71.1615,MAPC,1
MDOT,5345690,Dover,01/04/2024,7:34 AM,,Local,,,42.2142,-71.2634,MAPC,
MDOT,5358223,Milford,01/04/2024,7:48 AM,,Local,,,42.1449,-71.5121,MAPC,
MDOT,5344726,Peabody,01/04/2024,7:49 AM,,Local,,1,42.5241,-70.9287,MAPC,
MDOT,5345087,Lynnfield,01/04/2024,7:49 AM,,State,,,,,MAPC,
MDOT,5361948,Somerville,01/04/2024,7:49 AM,2,Local,,1,42.3737,-71.0875,MAPC,
MDOT,5345821,Framingham,01/04/2024,7:53 AM,,Local,,,42.3258,-71.4147,MAPC,
MDOT,5346783,Newton,01/04/2024,7:55 AM,,Local,,,42.3608,-71.2348,MAPC,
MDOT,5352929,Randolph,01/04/2024,8:05 AM,,State,,,,,MAPC,1
MDOT,5372011,Revere,01/04/2024,8:05 AM,,State,,,42.4361,-71.0204,MAPC,
MDOT,5349687,Hingham,01/04/2024,8:14 AM,,Local,,,42.2277,-70.8763,MAPC,
MDOT,5345883,North Reading,01/04/2024,8:16 AM,2,Local,,,42.5959,-71.0863,MAPC,
MDOT,5346784,Newton,01/04/2024,8:16 AM,,Local,,,42.3598,-71.2167,MAPC,
MDOT,5344974,Braintree,01/04/2024,8:17 AM,,State,,,42.1997,-70.9707,MAPC,
MDOT,5346053,Winchester,01/04/2024,8:20 AM,,Local,,,42.4611,-71.1378,MAPC,
MDOT,5351660,Cambridge,01/04/2024,8:31 AM,2,State,,,42.3730,-71.1262,MAPC,
MDOT,5350435,Cambridge,01/04/2024,8:45 AM,,Local,,,42.3642,-71.1047,MAPC,
MDOT,5362020,Malden,01/04/2024,8:54 AM,,Local,,,42.4240,-71.0656,MAPC,
MDOT,5358786,Boston,01/04/2024,8:56 AM,,State,,,42.3216,-71.0533,MAPC,
MDOT,5345305,Stoneham,01/04/2024,9:00 AM,,Local,,,42.4811,-71.1001,MAPC,
MDOT,5356560,Weymouth,01/04/2024,9:11 AM,,Local,,,42.1747,-70.9539,MAPC,
MDOT,5353034,Quincy,01/04/2024,9:52 AM,,Local,,,42.2725,-71.0242,MAPC,
MDOT,5350445,Cambridge,01/04/2024,9:54 AM,2,Local,,,42.3655,-71.1040,MAPC,
MDOT,5361136,Boston,01/04/2024,10:14 AM,,Local,,,42.3262,-71.0965,MAPC,
MDOT,5347137,Boston,01/04/2024,10:25 AM,,Local,,,42.3825,-71.0304,MAPC,
MDOT,5358401,Boston,01/04/2024,10:28 AM,2,State,,,,,MAPC,1
MDOT,5345098,Peabody,01/04/2024,10:40 AM,,State,,,42.5233,-70.9963,MAPC,
MDOT,5345321,Melrose,01/04/2024,10:54 AM,2,Local,,,42.4519,-71.0690,MAPC,
MDOT,5358224,Milford,01/04/2024,10:57 AM,2,Local,1,,42.1435,-71.5230,MAPC,
MDOT,5344753,Hingham,01/04/2024,10:59 AM,,Local,,,42.2248,-70.9142,MAPC,
MDOT,5346246,Chelsea,01/04/2024,11:08 AM,,Local,,,42.3898,-71.0376,MAPC,
MDOT,5354172,Boston,01/04/2024,11:10 AM,,State,,,42.2826,-71.0551,MAPC,
MDOT,5358440,Holbrook,01/04/2024,11:13 AM,,Local,,,42.1677,-71.0068,MAPC,
MDOT,5348991,Boston,01/04/2024,11:20 AM,,State,,,,,MAPC,1
MDOT,5346804,Newton,01/04/2024,11:38 AM,,Local,,,42.3301,-71.1959,MAPC,
MDOT,5363567,Boston,01/04/2024,11:40 AM,,State,,,42.3700,-71.0268,MAPC,
MDOT,5345287,Marlborough,01/04/2024,12:10 PM,2,Local,,,42.3389,-71.5898,MAPC,
MDOT,5346723,Canton,01/04/2024,12:28 PM,,State,,,42.1761,-71.1660,MAPC,1
MDOT,5355521,Weston,01/04/2024,12:33 PM,,Local,,,42.3899,-71.2729,MAPC,
MDOT,5345549,Waltham,01/04/2024,12:39 PM,,Local,,,42.3762,-71.2470,MAPC,
MDOT,5353062,Quincy,01/04/2024,12:45 PM,,Local,,,42.2380,-70.9873,MAPC,
MDOT,5361229,Needham,01/04/2024,12:47 PM,,Local,,,42.2949,-71.2214,MAPC,
MDOT,5344595,Wellesley,01/04/2024,12:50 PM,,Local,,,42.2867,-71.2891,MAPC,
MDOT,5347061,Burlington,01/04/2024,12:50 PM,,Local,,,42.4915,-71.1932,MAPC,
MDOT,5344707,Medford,01/04/2024,1:01 PM,,Local,,,42.4110,-71.0887,MAPC,
MDOT,5352780,Watertown,01/04/2024,1:33 PM,,Local,,,42.3652,-71.1843,MAPC,
MDOT,5347973,Framingham,01/04/2024,1:43 PM,2,Local,1,,42.2981,-71.4223,MAPC,
MDOT,5344590,Beverly,01/04/2024,1:49 PM,,Local,,,42.5726,-70.8799,MAPC,
MDOT,5344723,Braintree,01/04/2024,1:55 PM,,Local,,,42.2204,-71.0279,MAPC,
MDOT,5356485,Newton,01/04/2024,1:55 PM,,Local,,,42.3311,-71.1946,MAPC,
MDOT,5344704,Peabody,01/04/2024,2:13 PM,2,Local,,,42.5197,-70.9742,MAPC,
MDOT,5346043,Saugus,01/04/2024,2:14 PM,,Local,,,42.4912,-71.0167,MAPC,
MDOT,5348256,Bolton,01/04/2024,2:14 PM,2,Local,,,42.4547,-71.6433,MAPC,
MDOT,5344744,Reading,01/04/2024,2:32 PM,,Local,,,42.5349,-71.1077,MAPC,
MDOT,5346028,Hingham,01/04/2024,2:43 PM,,Local,,,42.2281,-70.8854,MAPC,
MDOT,5345825,Framingham,01/04/2024,2:45 PM,,Local,,,42.2982,-71.4079,MAPC,
MDOT,5349863,Wilmington,01/04/2024,2:45 PM,,Local,,,42.5874,-71.1554,MAPC,
MDOT,5362023,Malden,01/04/2024,2:47 PM,2,Local,,1,42.4179,-71.0852,MAPC,
MDOT,5351674,Boston,01/04/2024,2:49 PM,,State,,,42.2949,-71.0478,MAPC,
MDOT,5344542,Hopkinton,01/04/2024,2:51 PM,,Local,,,42.2216,-71.5196,MAPC,
MDOT,5361282,Needham,01/04/2024,3:02 PM,2,Local,,,42.2688,-71.2054,MAPC,
MDOT,5376983,Bellingham,01/04/2024,3:16 PM,2,Local,,,42.0217,-71.4934,MAPC,
MDOT,5356428,Boston,01/04/2024,3:19 PM,,State,,,,,MAPC,
MDOT,5356936,Peabody,01/04/2024,3:20 PM,,Local,,,42.5334,-70.9497,MAPC,
MDOT,5350447,Cambridge,01/04/2024,3:23 PM,,Local,,,42.3842,-71.1360,MAPC,
MDOT,5344409,Westwood,01/04/2024,3:25 PM,,Local,,,42.2067,-71.2357,MAPC,
MDOT,5362014,Malden,01/04/2024,3:37 PM,,Local,,,42.4322,-71.0251,MAPC,
MDOT,5357566,Ashland,01/04/2024,3:40 PM,2,Local,,,42.2515,-71.4298,MAPC,
MDOT,5345828,Framingham,01/04/2024,3:42 PM,,Local,,,42.2654,-71.4203,MAPC,
MDOT,5344903,Hopkinton,01/04/2024,3:44 PM,,Local,,,42.2280,-71.5418,MAPC,
MDOT,5369541,Gloucester,01/04/2024,3:47 PM,,Local,,,42.6183,-70.6630,MAPC,
MDOT,5344705,Medford,01/04/2024,3:48 PM,,Local,,,42.4176,-71.1065,MAPC,
MDOT,5344709,Medford,01/04/2024,3:57 PM,,Local,,,42.4278,-71.1410,MAPC,
MDOT,5346935,Winthrop,01/04/2024,3:58 PM,,Local,,,42.3846,-70.9802,MAPC,
MDOT,5347220,Burlington,01/04/2024,4:00 PM,,State,,,,,MAPC,
MDOT,5353006,Quincy,01/04/2024,4:05 PM,,Local,,,42.2573,-70.9956,MAPC,
MDOT,5344554,Framingham,01/04/2024,4:16 PM,,Local,,,42.2698,-71.4206,MAPC,
MDOT,5346569,Salem,01/04/2024,4:24 PM,,Local,,,42.5166,-70.9055,MAPC,
MDOT,5345097,Wakefield,01/04/2024,4:34 PM,2,State,,,42.5135,-71.0908,MAPC,1
MDOT,5391581,Randolph,01/04/2024,4:39 PM,,Local,,,42.1654,-71.0432,MAPC,
MDOT,5361232,Needham,01/04/2024,4:55 PM,,Local,,,42.2896,-71.2153,MAPC,
MDOT,5413281,Medfield,01/04/2024,5:02 PM,,Local,,,42.1878,-71.3021,MAPC,
MDOT,5345109,Peabody,01/04/2024,5:05 PM,,State,,,42.5394,-70.9388,MAPC,
MDOT,5362102,Framingham,01/04/2024,5:10 PM,,Local,1,,42.3296,-71.4314,MAPC,
MDOT,5353065,Quincy,01/04/2024,5:12 PM,,Local,,,42.2389,-71.0058,MAPC,
MDOT,5347685,Wilmington,01/04/2024,5:14 PM,,Local,,,42.5583,-71.1408,MAPC,
MDOT,5358431,Holbrook,01/04/2024,5:15 PM,,Local,,,42.1498,-71.0084,MAPC,
MDOT,5347263,Dedham,01/04/2024,5:16 PM,,State,,,42.2327,-71.1896,MAPC,1
MDOT,5344885,Burlington,01/04/2024,5:20 PM,,State,,,,,MAPC,1
MDOT,5351520,Medford,01/04/2024,5:20 PM,,State,,,42.4057,-71.0823,MAPC,
MDOT,5358229,Milford,01/04/2024,5:20 PM,,Local,,,42.1495,-71.4864,MAPC,
MDOT,5368580,Lynn,01/04/2024,5:25 PM,,Local,,,42.4741,-70.9691,MAPC,
MDOT,5345562,Waltham,01/04/2024,5:38 PM,,Local,,,42.3727,-71.2465,MAPC,
MDOT,5357637,Holliston,01/04/2024,5:38 PM,,Local,,,42.2020,-71.4290,MAPC,
MDOT,5345564,Waltham,01/04/2024,5:40 PM,,Local,,,42.3783,-71.2409,MAPC,
MDOT,5347243,Dedham,01/04/2024,5:45 PM,,State,,,42.2289,-71.1826,MAPC,1
MDOT,5348221,Newton,01/04/2024,5:45 PM,,Local,,,42.3296,-71.2496,MAPC,
MDOT,5344794,Norfolk,01/04/2024,5:47 PM,2,Local,,,42.1081,-71.3288,MAPC,
MDOT,5344906,Topsfield,01/04/2024,5:59 PM,,Local,,,42.6434,-70.9508,MAPC,
MDOT,5356573,Weymouth,01/04/2024,6:03 PM,2,Local,1,,42.2419,-70.9438,MAPC,
MDOT,5344628,Sharon,01/04/2024,6:04 PM,,Local,,,42.0944,-71.2218,MAPC,
MDOT,5346239,Chelsea,01/04/2024,6:10 PM,,Local,,,42.4024,-71.0362,MAPC,
MDOT,5346131,Southborough,01/04/2024,6:16 PM,,State,,,42.2738,-71.5421,MAPC,1
MDOT,5345227,Southborough,01/04/2024,6:18 PM,,Local,,,42.2972,-71.5472,MAPC,
MDOT,5344982,Quincy,01/04/2024,6:30 PM,,State,,,42.2573,-71.0133,MAPC,
MDOT,5361137,Boston,01/04/2024,6:33 PM,,Local,,,42.2920,-71.0763,MAPC,
MDOT,5353010,Quincy,01/04/2024,6:44 PM,,Local,,,42.2801,-71.0249,MAPC,
MDOT,5346117,Burlington,01/04/2024,6:56 PM,,State,,,,,MAPC,1
MDOT,5344423,Wakefield,01/04/2024,7:11 PM,2,Local,,,42.5057,-71.0794,MAPC,
MDOT,5355540,Weston,01/04/2024,7:11 PM,,Local,,,42.3405,-71.2790,MAPC,
MDOT,5356528,Weymouth,01/04/2024,7:12 PM,,Local,,,42.1737,-70.9554,MAPC,
MDOT,5354905,Salem,01/04/2024,7:21 PM,,Local,,,42.4932,-70.9343,MAPC,
MDOT,5352887,Revere,01/04/2024,7:44 PM,,State,,,42.4042,-71.0028,MAPC,
MDOT,5344769,Belmont,01/04/2024,7:57 PM,,Local,,,42.3964,-71.1779,MAPC,
MDOT,5374715,Marshfield,01/04/2024,8:19 PM,,Local,,,42.0926,-70.7139,MAPC,
MDOT,5368579,Lynn,01/04/2024,8:21 PM,,Local,,,42.4747,-70.9332,MAPC,
MDOT,5368316,Lynn,01/04/2024,8:23 PM,,Local,,,42.4746,-70.9480,MAPC,
MDOT,5351879,Newton,01/04/2024,8:27 PM,,Local,,,42.3090,-71.1908,MAPC,
MDOT,5351354,Waltham,01/04/2024,8:38 PM,,Local,,,42.3890,-71.2395,MAPC,
MDOT,5350497,Lexington,01/04/2024,8:52 PM,,Local,,,42.4766,-71.2519,MAPC,
MDOT,5369547,Gloucester,01/04/2024,9:06 PM,,Local,1,,42.6085,-70.6777,MAPC,
MDOT,5348243,Newton,01/04/2024,9:14 PM,,Local,,,42.3489,-71.2281,MAPC,
MDOT,5346152,Somerville,01/04/2024,9:15 PM,,State,,,42.3934,-71.0857,MAPC,1
MDOT,5368334,Lynn,01/04/2024,9:24 PM,,Local,,,42.4643,-70.9730,MAPC,
MDOT,5350910,Boston,01/04/2024,9:48 PM,,State,,,42.3649,-71.0216,MAPC,
MDOT,5351872,Newton,01/04/2024,9:55 PM,,Local,,,42.3338,-71.2231,MAPC,
MDOT,5351662,Cambridge,01/04/2024,10:31 PM,,State,,,42.3614,-71.1159,MAPC,
MDOT,5345548,Waltham,01/04/2024,10:33 PM,2,Local,,,42.3584,-71.2619,MAPC,
MDOT,5345114,Lynnfield,01/05/2024,12:00 AM,,State,,,42.5147,-71.0033,MAPC,
MDOT,5347072,Boston,01/05/2024,12:03 AM,,State,,,42.3560,-71.0737,MAPC,
MDOT,5344564,Framingham,01/05/2024,12:41 AM,,Local,,,42.2852,-71.4215,MAPC,
MDOT,5345559,Waltham,01/05/2024,12:55 AM,,Local,,,42.3762,-71.2465,MAPC,
MDOT,5348316,Rockland,01/05/2024,1:19 AM,2,Local,,,42.1571,-70.9066,MAPC,
MDOT,5357594,Holliston,01/05/2024,2:01 AM,2,Local,,,42.1931,-71.4360,MAPC,
MDOT,5345212,Walpole,01/05/2024,2:14 AM,,Local,,,42.1379,-71.2812,MAPC,
MDOT,5346946,Revere,01/05/2024,4:04 AM,,Local,,,42.4114,-70.9963,MAPC,
MDOT,5346703,Sharon,01/05/2024,4:37 AM,,State,,,42.1582,-71.1838,MAPC,1
MDOT,5345173,Wellesley,01/05/2024,5:24 AM,2,Local,,,42.3128,-71.2740,MAPC,
MDOT,5351671,Boston,01/05/2024,6:02 AM,,State,,,,,MAPC,
MDOT,5346740,Boston,01/05/2024,6:35 AM,,State,,,42.3571,-71.0730,MAPC,
MDOT,5346744,Boston,01/05/2024,6:40 AM,,State,,,42.3560,-71.0737,MAPC,
MDOT,5348209,Wilmington,01/05/2024,6:51 AM,,Local,,,42.5874,-71.1554,MAPC,
MDOT,5352488,Boston,01/05/2024,7:08 AM,,State,,,,,MAPC,1
MDOT,5357542,Swampscott,01/05/2024,7:20 AM,,Local,,,42.4704,-70.9216,MAPC,
MDOT,5346726,Wellesley,01/05/2024,7:21 AM,,State,,,42.3194,-71.2377,MAPC,1
MDOT,5345435,Sharon,01/05/2024,7:44 AM,,Local,,,42.1327,-71.1725,MAPC,
MDOT,5346165,Canton,01/05/2024,7:49 AM,,State,,,42.2038,-71.1426,MAPC,1
MDOT,5350898,Boston,01/05/2024,7:50 AM,,State,,,,,MAPC,
MDOT,5351664,Boston,01/05/2024,7:53 AM,,State,,,42.3207,-71.0567,MAPC,
MDOT,5352801,Dedham,01/05/2024,7:55 AM,,Local,,,42.2421,-71.1484,MAPC,
MDOT,5368391,Lynn,01/05/2024,8:00 AM,,Local,,,42.4664,-70.9421,MAPC,
MDOT,5346772,Newton,01/05/2024,8:08 AM,,Local,,,42.2969,-71.2009,MAPC,
MDOT,5348071,Lexington,01/05/2024,8:19 AM,,State,,,42.4432,-71.2569,MAPC,
MDOT,5347955,Boston,01/05/2024,8:33 AM,,State,,,42.2811,-71.0863,MAPC,
MDOT,5346826,Framingham,01/05/2024,8:40 AM,2,Local,,,42.2912,-71.4031,MAPC,
MDOT,5347171,Medfield,01/05/2024,8:42 AM,,Local,,,42.1890,-71.2989,MAPC,
MDOT,5345567,Waltham,01/05/2024,8:44 AM,2,Local,,,42.4146,-71.2547,MAPC,
MDOT,5345169,Norwood,01/05/2024,8:45 AM,2,Local,,,42.2096,-71.1844,MAPC,
MDOT,5361143,Boston,01/05/2024,8:48 AM,,Local,,,42.2880,-71.0558,MAPC,
MDOT,5355519,Weston,01/05/2024,8:50 AM,,Local,,,42.3645,-71.3141,MAPC,
MDOT,5347166,Natick,01/05/2024,8:52 AM,,Local,,,42.2761,-71.3596,MAPC,
MDOT,5347259,Boston,01/05/2024,8:59 AM,2,State,,1,42.2842,-71.0913,MAPC,
MDOT,5362914,Milton,01/05/2024,9:07 AM,,State,,,42.2528,-71.0385,MAPC,1
MDOT,5348307,Rockland,01/05/2024,9:09 AM,2,Local,,,42.1426,-70.9203,MAPC,
MDOT,5374705,Marshfield,01/05/2024,9:20 AM,,Local,,,42.1081,-70.7518,MAPC,
MDOT,5348195,Milton,01/05/2024,9:23 AM,2,Local,,,42.2565,-71.0687,MAPC,
MDOT,5366955,Scituate,01/05/2024,9:24 AM,2,Local,,,42.2137,-70.7892,MAPC,
MDOT,5347052,Burlington,01/05/2024,9:55 AM,,Local,,,42.4797,-71.2164,MAPC,
MDOT,5344732,Braintree,01/05/2024,10:07 AM,,Local,,,42.2145,-71.0046,MAPC,
MDOT,5376901,Bellingham,01/05/2024,10:07 AM,,Local,,,42.1129,-71.4728,MAPC,
MDOT,5345550,Waltham,01/05/2024,10:26 AM,,Local,,,42.3743,-71.2504,MAPC,
MDOT,5352895,Revere,01/05/2024,10:40 AM,,State,,,42.4084,-70.9918,MAPC,
MDOT,5346687,Marlborough,01/05/2024,10:45 AM,2,State,,,42.3462,-71.6245,MAPC,1
MDOT,5350444,Cambridge,01/05/2024,10:53 AM,,Local,,,42.3698,-71.0960,MAPC,
MDOT,5366444,Lexington,01/05/2024,11:08 AM,,Local,,,42.4492,-71.2542,MAPC,
MDOT,5345346,Gloucester,01/05/2024,11:23 AM,,Local,,,42.6241,-70.6578,MAPC,
MDOT,5348233,Westwood,01/05/2024,11:37 AM,,Local,,,42.2297,-71.2209,MAPC,
MDOT,5345171,Foxborough,01/05/2024,11:44 AM,,Local,,,42.0555,-71.2416,MAPC,
MDOT,5347570,Belmont,01/05/2024,11:44 AM,,Local,,,42.3795,-71.1761,MAPC,
MDOT,5348246,Wilmington,01/05/2024,11:46 AM,,Local,,,42.5456,-71.1729,MAPC,
MDOT,5360900,Canton,01/05/2024,11:54 AM,,Local,,,42.1408,-71.1486,MAPC,
MDOT,5345319,Melrose,01/05/2024,11:56 AM,,Local,,,42.4585,-71.0468,MAPC,
MDOT,5346445,Saugus,01/05/2024,12:00 PM,,Local,,,42.4538,-71.0235,MAPC,
MDOT,5348064,Lexington,01/05/2024,12:00 PM,,State,,,,,MAPC,
MDOT,5347988,Medford,01/05/2024,12:02 PM,,Local,,,42.4159,-71.0883,MAPC,
MDOT,5345552,Waltham,01/05/2024,12:07 PM,,Local,,,42.3742,-71.2540,MAPC,
